"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2003,6,"AS","Alaska Airlines Inc.","WRG","Wrangell, AK: Wrangell Airport",60.00,15.00,2.45,0.00,0.97,0.71,10.87,3.00,0.00,1015.00,76.00,0.00,33.00,15.00,891.00,
2003,6,"AS","Alaska Airlines Inc.","YAK","Yakutat, AK: Yakutat Airport",60.00,11.00,1.44,0.00,0.26,0.00,9.30,0.00,0.00,355.00,66.00,0.00,6.00,0.00,283.00,
2003,6,"B6","JetBlue Airways","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",90.00,16.00,3.09,0.00,10.55,0.74,1.61,0.00,0.00,382.00,103.00,0.00,226.00,17.00,36.00,
2003,6,"B6","JetBlue Airways","BTV","Burlington, VT: Burlington International",60.00,4.00,3.37,0.00,0.00,0.00,0.63,0.00,0.00,283.00,266.00,0.00,0.00,0.00,17.00,
2003,6,"B6","JetBlue Airways","BUF","Buffalo, NY: Buffalo Niagara International",146.00,17.00,10.45,0.98,0.43,0.44,4.70,0.00,0.00,1048.00,606.00,117.00,36.00,12.00,277.00,
2003,6,"B6","JetBlue Airways","DEN","Denver, CO: Denver International",30.00,6.00,3.91,0.00,0.59,0.00,1.50,0.00,0.00,193.00,123.00,0.00,28.00,0.00,42.00,
2003,6,"B6","JetBlue Airways","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",401.00,72.00,35.26,2.18,20.54,2.12,11.91,0.00,1.00,3794.00,2152.00,137.00,797.00,54.00,654.00,
2003,6,"B6","JetBlue Airways","IAD","Washington, DC: Washington Dulles International",210.00,31.00,11.41,0.56,11.51,0.45,7.07,0.00,0.00,1416.00,677.00,24.00,337.00,21.00,357.00,
2003,6,"B6","JetBlue Airways","JFK","New York, NY: John F. Kennedy International",2040.00,344.00,145.67,3.02,88.07,12.36,94.87,0.00,4.00,18338.00,9995.00,103.00,3602.00,316.00,4322.00,
2003,6,"B6","JetBlue Airways","LAS","Las Vegas, NV: McCarran International",180.00,18.00,15.31,0.00,0.89,0.00,1.80,0.00,0.00,904.00,822.00,0.00,26.00,0.00,56.00,
2003,6,"B6","JetBlue Airways","LGB","Long Beach, CA: Long Beach Airport",674.00,92.00,49.64,2.00,17.14,4.26,18.95,0.00,2.00,4718.00,2797.00,129.00,700.00,95.00,997.00,
2003,6,"B6","JetBlue Airways","MCO","Orlando, FL: Orlando International",190.00,29.00,18.75,0.00,4.72,1.40,4.13,0.00,0.00,1309.00,979.00,0.00,117.00,29.00,184.00,
2003,6,"B6","JetBlue Airways","MSY","New Orleans, LA: Louis Armstrong New Orleans International",30.00,3.00,2.98,0.00,0.02,0.00,0.00,0.00,0.00,244.00,242.00,0.00,2.00,0.00,0.00,
2003,6,"B6","JetBlue Airways","OAK","Oakland, CA: Metropolitan Oakland International",390.00,47.00,32.21,3.57,3.86,1.21,6.15,0.00,0.00,2529.00,1813.00,248.00,165.00,97.00,206.00,
2003,6,"B6","JetBlue Airways","ONT","Ontario, CA: Ontario International",30.00,3.00,1.50,0.00,0.00,0.00,1.50,0.00,0.00,108.00,69.00,0.00,0.00,0.00,39.00,
2003,6,"B6","JetBlue Airways","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",150.00,30.00,12.66,2.45,11.02,1.65,2.22,0.00,0.00,1625.00,860.00,279.00,370.00,31.00,85.00,
2003,6,"B6","JetBlue Airways","ROC","Rochester, NY: Greater Rochester International",117.00,19.00,12.38,1.00,1.67,0.39,3.55,0.00,0.00,906.00,608.00,100.00,64.00,13.00,121.00,
2003,6,"B6","JetBlue Airways","RSW","Fort Myers, FL: Southwest Florida International",90.00,20.00,11.34,0.00,5.50,0.27,2.89,0.00,0.00,829.00,621.00,0.00,143.00,10.00,55.00,
2003,6,"B6","JetBlue Airways","SAN","San Diego, CA: San Diego International",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2003,6,"B6","JetBlue Airways","SEA","Seattle, WA: Seattle/Tacoma International",30.00,4.00,1.03,0.00,1.62,0.10,1.26,0.00,0.00,116.00,40.00,0.00,33.00,2.00,41.00,
2003,6,"B6","JetBlue Airways","SJU","San Juan, PR: Luis Munoz Marin International",139.00,20.00,11.53,0.00,6.68,0.00,1.79,0.00,1.00,720.00,524.00,0.00,153.00,0.00,43.00,
2003,6,"B6","JetBlue Airways","SLC","Salt Lake City, UT: Salt Lake City International",60.00,8.00,5.05,0.00,0.31,0.83,1.81,0.00,0.00,216.00,140.00,0.00,11.00,24.00,41.00,
2003,6,"B6","JetBlue Airways","SYR","Syracuse, NY: Syracuse Hancock International",60.00,9.00,6.67,0.00,1.07,0.00,1.26,0.00,0.00,614.00,470.00,0.00,99.00,0.00,45.00,
2003,6,"B6","JetBlue Airways","TPA","Tampa, FL: Tampa International",150.00,22.00,11.79,1.00,6.51,0.00,2.70,0.00,1.00,1181.00,729.00,142.00,204.00,0.00,106.00,
2003,6,"CO","Continental Air Lines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",120.00,22.00,5.57,0.51,10.04,0.00,5.88,0.00,0.00,1277.00,279.00,29.00,544.00,0.00,425.00,
2003,6,"CO","Continental Air Lines Inc.","ANC","Anchorage, AK: Ted Stevens Anchorage International",98.00,28.00,5.14,0.00,12.64,0.00,10.22,0.00,0.00,1197.00,425.00,0.00,336.00,0.00,436.00,
2003,6,"CO","Continental Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",376.00,99.00,11.72,6.87,63.31,0.00,17.10,0.00,0.00,4859.00,546.00,548.00,2740.00,0.00,1025.00,
2003,6,"CO","Continental Air Lines Inc.","AUS","Austin, TX: Austin - Bergstrom International",342.00,84.00,20.17,5.54,34.59,0.00,23.70,2.00,0.00,4420.00,1009.00,315.00,1583.00,0.00,1513.00,
2003,6,"CO","Continental Air Lines Inc.","BDL","Hartford, CT: Bradley International",35.00,3.00,0.79,0.00,2.21,0.00,0.00,0.00,0.00,82.00,38.00,0.00,44.00,0.00,0.00,
2003,6,"CO","Continental Air Lines Inc.","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",23.00,3.00,0.35,0.07,1.66,0.00,0.92,0.00,0.00,178.00,29.00,5.00,79.00,0.00,65.00,
2003,6,"CO","Continental Air Lines Inc.","BNA","Nashville, TN: Nashville International",75.00,17.00,3.19,0.34,9.62,0.21,3.65,0.00,0.00,767.00,227.00,7.00,426.00,10.00,97.00,
2003,6,"CO","Continental Air Lines Inc.","BOS","Boston, MA: Logan International",559.00,90.00,16.05,5.46,52.50,0.00,15.99,1.00,0.00,3873.00,851.00,194.00,2147.00,0.00,681.00,
2003,6,"CO","Continental Air Lines Inc.","BQN","Aguadilla, PR: Rafael Hernandez",30.00,7.00,1.00,0.00,5.24,0.00,0.76,0.00,0.00,276.00,55.00,0.00,148.00,0.00,73.00,
2003,6,"CO","Continental Air Lines Inc.","BTR","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",26.00,8.00,1.78,0.71,2.16,0.00,3.36,0.00,0.00,384.00,101.00,49.00,50.00,0.00,184.00,
2003,6,"CO","Continental Air Lines Inc.","BUF","Buffalo, NY: Buffalo Niagara International",36.00,4.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,114.00,56.00,0.00,58.00,0.00,0.00,
2003,6,"CO","Continental Air Lines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",271.00,37.00,9.11,1.78,20.04,0.00,6.07,0.00,1.00,1614.00,315.00,110.00,1014.00,0.00,175.00,
2003,6,"CO","Continental Air Lines Inc.","CHS","Charleston, SC: Charleston AFB/International",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2003,6,"CO","Continental Air Lines Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",1335.00,198.00,32.52,8.01,107.13,0.99,49.35,2.00,2.00,7959.00,1846.00,348.00,3329.00,18.00,2418.00,
2003,6,"CO","Continental Air Lines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",46.00,14.00,1.27,0.41,10.16,0.00,2.17,1.00,0.00,664.00,77.00,51.00,443.00,0.00,93.00,
2003,6,"CO","Continental Air Lines Inc.","CMH","Columbus, OH: John Glenn Columbus International",139.00,19.00,3.16,0.83,12.86,0.00,2.15,0.00,0.00,1018.00,120.00,71.00,526.00,0.00,301.00,
2003,6,"CO","Continental Air Lines Inc.","COS","Colorado Springs, CO: City of Colorado Springs Municipal",19.00,2.00,0.25,0.00,1.75,0.00,0.00,0.00,0.00,131.00,22.00,0.00,109.00,0.00,0.00,
2003,6,"CO","Continental Air Lines Inc.","CRP","Corpus Christi, TX: Corpus Christi International",29.00,7.00,2.00,0.00,5.00,0.00,0.00,0.00,0.00,210.00,87.00,0.00,123.00,0.00,0.00,
2003,6,"CO","Continental Air Lines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",337.00,49.00,3.66,2.07,35.71,0.00,7.55,2.00,0.00,2375.00,100.00,168.00,1586.00,0.00,521.00,
2003,6,"CO","Continental Air Lines Inc.","DEN","Denver, CO: Denver International",378.00,75.00,17.32,5.00,35.74,0.00,16.94,0.00,0.00,3660.00,833.00,331.00,1398.00,0.00,1098.00,
2003,6,"CO","Continental Air Lines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",327.00,59.00,14.92,1.50,34.41,0.00,8.17,1.00,1.00,3182.00,803.00,79.00,1634.00,0.00,666.00,
2003,6,"CO","Continental Air Lines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",255.00,36.00,11.80,3.55,17.40,0.00,3.25,0.00,0.00,1450.00,716.00,139.00,497.00,0.00,98.00,
2003,6,"CO","Continental Air Lines Inc.","ELP","El Paso, TX: El Paso International",90.00,17.00,3.54,1.58,8.96,0.00,2.92,0.00,0.00,830.00,150.00,100.00,392.00,0.00,188.00,
2003,6,"CO","Continental Air Lines Inc.","EWR","Newark, NJ: Newark Liberty International",4602.00,989.00,75.70,31.98,691.74,6.09,183.49,10.00,14.00,50550.00,5500.00,1654.00,31794.00,371.00,11231.00,
2003,6,"CO","Continental Air Lines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",361.00,81.00,19.45,0.74,48.96,0.00,11.86,0.00,1.00,3553.00,1083.00,36.00,1600.00,0.00,834.00,
2003,6,"CO","Continental Air Lines Inc.","GPT","Gulfport/Biloxi, MS: Gulfport-Biloxi International",30.00,3.00,0.71,0.00,1.32,0.00,0.96,0.00,1.00,130.00,47.00,0.00,58.00,0.00,25.00,
2003,6,"CO","Continental Air Lines Inc.","GSO","Greensboro/High Point, NC: Piedmont Triad International",28.00,9.00,1.77,0.68,5.01,0.00,1.54,0.00,0.00,299.00,87.00,15.00,134.00,0.00,63.00,
2003,6,"CO","Continental Air Lines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",120.00,10.00,4.13,0.00,5.13,0.00,0.74,0.00,0.00,499.00,198.00,0.00,269.00,0.00,32.00,
2003,6,"CO","Continental Air Lines Inc.","IAD","Washington, DC: Washington Dulles International",56.00,9.00,1.13,0.35,6.08,0.00,1.43,0.00,0.00,411.00,41.00,23.00,266.00,0.00,81.00,
2003,6,"CO","Continental Air Lines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",7312.00,1120.00,131.55,28.61,634.94,10.43,314.47,11.00,75.00,57179.00,10169.00,2759.00,24773.00,437.00,19041.00,
2003,6,"CO","Continental Air Lines Inc.","IND","Indianapolis, IN: Indianapolis International",86.00,17.00,4.00,1.03,9.41,0.00,2.55,0.00,0.00,1015.00,185.00,80.00,527.00,0.00,223.00,
2003,6,"CO","Continental Air Lines Inc.","JAC","Jackson, WY: Jackson Hole",19.00,3.00,0.00,0.33,1.71,0.00,0.96,0.00,0.00,236.00,0.00,15.00,63.00,0.00,158.00,
2003,6,"CO","Continental Air Lines Inc.","JAX","Jacksonville, FL: Jacksonville International",142.00,40.00,6.19,2.81,22.96,0.00,8.04,0.00,0.00,1559.00,242.00,114.00,870.00,0.00,333.00,
2003,6,"CO","Continental Air Lines Inc.","JFK","New York, NY: John F. Kennedy International",30.00,3.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,71.00,0.00,0.00,71.00,0.00,0.00,
2003,6,"CO","Continental Air Lines Inc.","LAS","Las Vegas, NV: McCarran International",492.00,91.00,19.95,3.17,47.29,0.00,20.59,0.00,0.00,4297.00,1200.00,184.00,1793.00,0.00,1120.00,
2003,6,"CO","Continental Air Lines Inc.","LAX","Los Angeles, CA: Los Angeles International",560.00,99.00,30.05,2.91,51.33,0.00,14.71,0.00,1.00,4681.00,1791.00,115.00,1815.00,0.00,960.00,
2003,6,"CO","Continental Air Lines Inc.","LFT","Lafayette, LA: Lafayette Regional Paul Fournet Field",19.00,5.00,1.00,0.00,2.86,0.00,1.14,0.00,0.00,327.00,31.00,0.00,210.00,0.00,86.00,
2003,6,"CO","Continental Air Lines Inc.","LGA","New York, NY: LaGuardia",293.00,59.00,7.40,5.09,37.58,0.00,8.92,2.00,2.00,3058.00,290.00,196.00,2094.00,0.00,478.00,
2003,6,"CO","Continental Air Lines Inc.","MCI","Kansas City, MO: Kansas City International",139.00,19.00,5.24,1.43,7.71,0.00,4.62,0.00,0.00,1083.00,261.00,63.00,445.00,0.00,314.00,
2003,6,"CO","Continental Air Lines Inc.","MCO","Orlando, FL: Orlando International",484.00,92.00,25.64,3.38,47.97,0.00,15.02,0.00,0.00,4274.00,1565.00,216.00,1560.00,0.00,933.00,
2003,6,"CO","Continental Air Lines Inc.","MDW","Chicago, IL: Chicago Midway International",73.00,11.00,1.24,1.00,4.85,0.00,3.91,0.00,0.00,334.00,48.00,42.00,108.00,0.00,136.00,
2003,6,"CO","Continental Air Lines Inc.","MEM","Memphis, TN: Memphis International",29.00,5.00,1.64,0.17,2.85,0.00,0.35,0.00,0.00,188.00,77.00,11.00,77.00,0.00,23.00,
2003,6,"CO","Continental Air Lines Inc.","MFE","Mission/McAllen/Edinburg, TX: McAllen Miller International",150.00,25.00,5.68,0.95,8.29,0.00,10.08,0.00,0.00,1615.00,403.00,87.00,369.00,0.00,756.00,
2003,6,"CO","Continental Air Lines Inc.","MHT","Manchester, NH: Manchester-Boston Regional",29.00,4.00,0.26,0.00,2.22,0.00,1.51,0.00,0.00,138.00,9.00,0.00,74.00,0.00,55.00,
2003,6,"CO","Continental Air Lines Inc.","MIA","Miami, FL: Miami International",298.00,57.00,11.55,3.05,33.44,0.00,8.96,0.00,4.00,2784.00,621.00,123.00,1213.00,0.00,827.00,
2003,6,"CO","Continental Air Lines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",260.00,35.00,9.28,3.77,12.51,0.00,9.44,0.00,0.00,1394.00,272.00,220.00,440.00,0.00,462.00,
2003,6,"CO","Continental Air Lines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",406.00,92.00,21.29,2.80,47.25,0.00,20.66,0.00,1.00,5084.00,1285.00,289.00,1926.00,0.00,1584.00,
2003,6,"CO","Continental Air Lines Inc.","MYR","Myrtle Beach, SC: Myrtle Beach International",30.00,7.00,1.00,0.00,6.00,0.00,0.00,0.00,0.00,293.00,130.00,0.00,163.00,0.00,0.00,
2003,6,"CO","Continental Air Lines Inc.","OAK","Oakland, CA: Metropolitan Oakland International",98.00,19.00,6.06,0.04,11.12,0.00,1.78,0.00,0.00,898.00,276.00,13.00,274.00,0.00,335.00,
2003,6,"CO","Continental Air Lines Inc.","OGG","Kahului, HI: Kahului Airport",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2003,6,"CO","Continental Air Lines Inc.","OKC","Oklahoma City, OK: Will Rogers World",56.00,16.00,2.79,0.26,6.73,0.00,6.21,0.00,0.00,844.00,83.00,15.00,288.00,0.00,458.00,
2003,6,"CO","Continental Air Lines Inc.","OMA","Omaha, NE: Eppley Airfield",30.00,7.00,5.00,0.08,1.00,0.00,0.92,0.00,0.00,297.00,133.00,11.00,21.00,0.00,132.00,
2003,6,"CO","Continental Air Lines Inc.","ONT","Ontario, CA: Ontario International",60.00,8.00,1.24,1.00,2.47,0.00,3.29,0.00,0.00,444.00,19.00,73.00,106.00,0.00,246.00,
2003,6,"CO","Continental Air Lines Inc.","ORD","Chicago, IL: Chicago O'Hare International",441.00,86.00,7.96,4.25,56.47,0.00,17.31,1.00,1.00,4138.00,633.00,230.00,2404.00,0.00,871.00,
2003,6,"CO","Continental Air Lines Inc.","ORF","Norfolk, VA: Norfolk International",26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2003,6,"CO","Continental Air Lines Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",188.00,33.00,4.94,0.94,24.22,0.00,2.91,0.00,0.00,1337.00,301.00,75.00,798.00,0.00,163.00,
2003,6,"CO","Continental Air Lines Inc.","PDX","Portland, OR: Portland International",106.00,22.00,4.26,1.70,9.23,0.00,6.80,0.00,0.00,1010.00,184.00,63.00,318.00,0.00,445.00,
2003,6,"CO","Continental Air Lines Inc.","PHL","Philadelphia, PA: Philadelphia International",183.00,34.00,6.91,1.31,21.25,0.00,4.53,0.00,0.00,1898.00,428.00,45.00,1037.00,0.00,388.00,
2003,6,"CO","Continental Air Lines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",332.00,49.00,16.32,1.72,21.40,0.00,9.56,0.00,1.00,2935.00,973.00,154.00,831.00,0.00,977.00,
2003,6,"CO","Continental Air Lines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",99.00,14.00,4.04,0.91,7.49,0.00,1.56,0.00,0.00,627.00,255.00,20.00,282.00,0.00,70.00,
2003,6,"CO","Continental Air Lines Inc.","PNS","Pensacola, FL: Pensacola International",30.00,5.00,0.00,0.00,4.63,0.00,0.37,0.00,0.00,296.00,0.00,0.00,258.00,0.00,38.00,
2003,6,"CO","Continental Air Lines Inc.","PVD","Providence, RI: Theodore Francis Green State",32.00,10.00,4.08,0.00,2.56,0.00,3.36,0.00,0.00,242.00,102.00,0.00,56.00,0.00,84.00,
2003,6,"CO","Continental Air Lines Inc.","PWM","Portland, ME: Portland International Jetport",15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2003,6,"CO","Continental Air Lines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",166.00,38.00,3.97,1.43,23.29,0.00,9.31,0.00,0.00,1992.00,254.00,95.00,1123.00,0.00,520.00,
2003,6,"CO","Continental Air Lines Inc.","RIC","Richmond, VA: Richmond International",13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2003,6,"CO","Continental Air Lines Inc.","RNO","Reno, NV: Reno/Tahoe International",49.00,7.00,2.23,0.12,1.02,0.00,3.62,0.00,0.00,368.00,93.00,14.00,39.00,0.00,222.00,
2003,6,"CO","Continental Air Lines Inc.","RSW","Fort Myers, FL: Southwest Florida International",121.00,10.00,3.89,0.00,4.22,0.00,1.89,0.00,0.00,436.00,217.00,0.00,99.00,0.00,120.00,
2003,6,"CO","Continental Air Lines Inc.","SAN","San Diego, CA: San Diego International",256.00,52.00,11.66,2.38,19.48,0.00,18.48,0.00,0.00,2679.00,565.00,89.00,758.00,0.00,1267.00,
2003,6,"CO","Continental Air Lines Inc.","SAT","San Antonio, TX: San Antonio International",324.00,79.00,22.16,3.84,26.96,0.00,26.04,0.00,0.00,4128.00,1264.00,181.00,1263.00,0.00,1420.00,
2003,6,"CO","Continental Air Lines Inc.","SAV","Savannah, GA: Savannah/Hilton Head International",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2003,6,"CO","Continental Air Lines Inc.","SDF","Louisville, KY: Louisville International-Standiford Field",10.00,1.00,0.44,0.00,0.56,0.00,0.00,0.00,0.00,100.00,44.00,0.00,56.00,0.00,0.00,
2003,6,"CO","Continental Air Lines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",334.00,50.00,13.15,4.28,23.40,0.00,9.17,0.00,0.00,1953.00,489.00,209.00,796.00,0.00,459.00,
2003,6,"CO","Continental Air Lines Inc.","SFO","San Francisco, CA: San Francisco International",376.00,83.00,10.96,4.55,51.72,0.00,15.78,0.00,0.00,3928.00,558.00,244.00,1972.00,0.00,1154.00,
2003,6,"CO","Continental Air Lines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",90.00,20.00,4.30,0.06,10.83,0.00,4.81,0.00,0.00,1001.00,227.00,6.00,499.00,0.00,269.00,
2003,6,"CO","Continental Air Lines Inc.","SJU","San Juan, PR: Luis Munoz Marin International",157.00,45.00,16.03,3.41,21.94,0.00,3.62,0.00,0.00,2061.00,893.00,264.00,786.00,0.00,118.00,
2003,6,"CO","Continental Air Lines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",99.00,24.00,4.15,1.11,10.89,0.00,7.85,0.00,0.00,1127.00,285.00,45.00,315.00,0.00,482.00,
2003,6,"CO","Continental Air Lines Inc.","SMF","Sacramento, CA: Sacramento International",60.00,17.00,2.87,0.26,5.35,0.00,8.52,0.00,0.00,713.00,59.00,17.00,149.00,0.00,488.00,
2003,6,"CO","Continental Air Lines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",219.00,29.00,2.53,2.36,19.25,0.00,4.86,1.00,0.00,1397.00,136.00,108.00,710.00,0.00,443.00,
2003,6,"CO","Continental Air Lines Inc.","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2003,6,"CO","Continental Air Lines Inc.","STT","Charlotte Amalie, VI: Cyril E King",12.00,5.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,113.00,0.00,0.00,113.00,0.00,0.00,
2003,6,"CO","Continental Air Lines Inc.","TPA","Tampa, FL: Tampa International",362.00,65.00,18.90,1.19,33.32,0.00,11.59,0.00,0.00,3038.00,922.00,79.00,1419.00,0.00,618.00,
2003,6,"CO","Continental Air Lines Inc.","TUL","Tulsa, OK: Tulsa International",66.00,13.00,1.31,1.38,7.22,0.00,3.09,0.00,0.00,817.00,147.00,26.00,271.00,0.00,373.00,
2003,6,"CO","Continental Air Lines Inc.","TUS","Tucson, AZ: Tucson International",40.00,6.00,1.93,0.00,4.07,0.00,0.00,0.00,0.00,349.00,120.00,0.00,229.00,0.00,0.00,
2003,6,"DH","Atlantic Coast Airlines","ABE","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",150.00,30.00,16.50,0.68,9.97,0.00,2.86,2.00,0.00,1150.00,607.00,25.00,424.00,0.00,94.00,
2003,6,"DH","Atlantic Coast Airlines","ACY","Atlantic City, NJ: Atlantic City International",13.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,20.00,0.00,0.00,0.00,0.00,
2003,6,"DH","Atlantic Coast Airlines","ALB","Albany, NY: Albany International",169.00,20.00,9.78,1.66,4.69,0.00,3.88,0.00,0.00,948.00,374.00,203.00,141.00,0.00,230.00,
2003,6,"DH","Atlantic Coast Airlines","ATW","Appleton, WI: Appleton International",120.00,18.00,9.38,2.00,2.37,0.00,4.25,3.00,0.00,836.00,494.00,82.00,109.00,0.00,151.00,
2003,6,"DH","Atlantic Coast Airlines","AUS","Austin, TX: Austin - Bergstrom International",70.00,9.00,4.91,0.42,2.67,0.00,1.00,0.00,0.00,445.00,187.00,11.00,62.00,0.00,185.00,
2003,6,"DH","Atlantic Coast Airlines","AVL","Asheville, NC: Asheville Regional",30.00,6.00,2.06,0.99,1.95,0.00,1.00,2.00,0.00,283.00,151.00,76.00,37.00,0.00,19.00,
2003,6,"DH","Atlantic Coast Airlines","AVP","Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",60.00,13.00,6.66,0.00,5.34,0.00,1.00,1.00,0.00,606.00,260.00,0.00,272.00,0.00,74.00,
2003,6,"DH","Atlantic Coast Airlines","AZO","Kalamazoo, MI: Kalamazoo/Battle Creek International",121.00,25.00,10.94,2.81,4.71,0.00,6.53,4.00,0.00,1200.00,439.00,192.00,171.00,0.00,398.00,
2003,6,"DH","Atlantic Coast Airlines","BDL","Hartford, CT: Bradley International",109.00,19.00,8.78,2.28,7.11,0.00,0.83,0.00,0.00,771.00,275.00,155.00,204.00,0.00,137.00,
2003,6,"DH","Atlantic Coast Airlines","BGM","Binghamton, NY: Greater Binghamton/Edwin A. Link Field",90.00,21.00,14.26,1.60,4.14,0.00,1.00,0.00,0.00,1044.00,551.00,191.00,241.00,0.00,61.00,
2003,6,"DH","Atlantic Coast Airlines","BGR","Bangor, ME: Bangor International",111.00,21.00,11.07,1.00,1.93,0.00,7.00,1.00,0.00,983.00,489.00,20.00,47.00,0.00,427.00,
2003,6,"DH","Atlantic Coast Airlines","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",79.00,22.00,15.02,0.00,6.98,0.00,0.00,2.00,0.00,943.00,634.00,0.00,309.00,0.00,0.00,
2003,6,"DH","Atlantic Coast Airlines","BMI","Bloomington/Normal, IL: Central Illinois Regional",41.00,6.00,3.59,1.00,0.56,0.00,0.85,1.00,0.00,217.00,86.00,29.00,27.00,0.00,75.00,
2003,6,"DH","Atlantic Coast Airlines","BNA","Nashville, TN: Nashville International",249.00,53.00,30.45,2.74,10.35,0.00,9.45,1.00,0.00,2496.00,1344.00,337.00,336.00,0.00,479.00,
